date,open,high,low,close,volume
23/02/2015,84.39,84.86,84.23,84.6,6730435
24/02/2015,84.52,84.82,83.92,84.57,5197741
25/02/2015,84.63,84.716,83.52,83.57,6808428
26/02/2015,83.85,83.86,83.27,83.8,5888139
27/02/2015,83.72,84.16,83.4,83.93,5877422
02/03/2015,83.89,84,83.2,83.96,6061495
03/03/2015,83.66,83.82,83.17,83.37,6460768
04/03/2015,83.21,83.21,82.2,82.58,6214421
05/03/2015,83.15,83.87,82.96,83.57,5997522
06/03/2015,82.81,83.1,82.375,82.59,5731008
09/03/2015,82.59,83.34,82.54,82.88,4671505
10/03/2015,82.27,82.5,82.07,82.07,6311098
11/03/2015,81.82,81.97,80.54,80.69,6160869
12/03/2015,80.81,82.12,80.78,81.9,5225826
13/03/2015,81.95,82.25,81.29,81.9,4762226
16/03/2015,82.45,83.37,82.44,83.29,6519099
17/03/2015,82.98,83.01,82.24,82.62,4801973
18/03/2015,81.98,82.96,81.155,82.53,10252336
19/03/2015,82.33,82.44,81.37,81.52,7212928
20/03/2015,81.83,83.49,81.71,83.24,12365307
23/03/2015,83.18,83.9,83.12,83.31,6505721
24/03/2015,83.19,83.71,82.96,83.05,5359147
25/03/2015,83.09,83.25,81.31,81.32,6645873
26/03/2015,80.93,82.31,80.65,81.89,8267163
27/03/2015,81.85,82.18,81.245,81.35,5717385
30/03/2015,81.7,82.8,81.43,82.53,5701696
31/03/2015,82.39,83.04,82.25,82.25,5587701
01/04/2015,82.28,82.28,80.43,80.71,8306662
02/04/2015,80.73,81.315,80.55,80.73,5795731
06/04/2015,80.46,81.33,80.15,80.99,6380720
07/04/2015,81.09,81.29,80.46,80.5,6606095
08/04/2015,80.39,81.23,80.36,81.03,6694715
09/04/2015,80.84,81.39,80.58,80.84,3923559
10/04/2015,80.86,81,80.5452,80.65,5480618
13/04/2015,80.4,80.92,80.27,80.29,4698111
14/04/2015,80.29,80.42,79.68,80.15,5531712
15/04/2015,80.58,80.98,79.651,79.74,6200361
16/04/2015,79.5,79.89,79.13,79.24,8015088
17/04/2015,78.94,79.15,77.55,77.88,11822777
20/04/2015,78.39,78.83,78.02,78.14,8847616
21/04/2015,78.61,78.84,77.905,78.03,6200236
22/04/2015,77.73,78.64,77.55,78.43,7594683
23/04/2015,78.38,79.54,78.2,79.18,7468851
24/04/2015,79.38,80.93,79.24,79.84,6867845
27/04/2015,79.77,79.86,79.29,79.37,6449809
28/04/2015,79.46,79.48,78.77,79.1,4895876
29/04/2015,78.7,78.7849,77.79,77.88,7108407
30/04/2015,77.83,78.48,77.59,78.05,8795903
01/05/2015,78.2,78.76,78.1702,78.6,5000017
04/05/2015,78.98,79.545,78.46,79.18,6669210
05/05/2015,79.01,79.01,78.06,78.13,5855414
06/05/2015,77.92,78.12,77.17,77.65,5480055
07/05/2015,77.73,78.34,77.3,78.03,5538289
08/05/2015,78.6,79.25,78.4,78.53,5347396
11/05/2015,78.32,78.6099,78.03,78.1,3744882
12/05/2015,78.02,79.48,77.87,78.96,8448963
13/05/2015,79.18,79.43,77.98,78.16,8421167
14/05/2015,78.37,78.77,78.02,78.72,6170246
15/05/2015,78.71,79.25,78.57,79.24,6617173
18/05/2015,79.37,79.94,79.16,79.92,8300267
19/05/2015,78.18,78.36,76.23,76.43,22458581
20/05/2015,76.48,76.5,75.83,75.9,10541876
21/05/2015,75.8,76.42,75.56,76.11,6756162
22/05/2015,76.2,76.38,75.86,75.86,6815006
26/05/2015,75.77,75.83,74.815,74.9,10573616
27/05/2015,75.01,75.51,75,75.19,6987068
28/05/2015,75.07,75.16,74.65,74.84,5025471
29/05/2015,74.82,74.88,74.15,74.27,6375067
01/06/2015,74.69,75.08,74.41,74.73,5646037
02/06/2015,74.54,75,74.42,74.53,5797834
03/06/2015,74.7,75.2,74.475,74.89,6093825
04/06/2015,74.46,74.98,73.95,74.15,8982797
05/06/2015,74.17,74.27,72.98,73.06,10635085
08/06/2015,73.43,73.49,72.6,72.61,9592958
09/06/2015,72.7,72.85,72.36,72.47,8335572
10/06/2015,72.71,73.33,72.3364,72.93,11215817
11/06/2015,73.23,73.67,72.84,72.94,7419959
12/06/2015,72.74,72.9,72.4,72.43,7246589
15/06/2015,72.2,72.4,71.7,71.93,7566777
16/06/2015,72.22,72.58,71.72,72.35,6215625
17/06/2015,72.63,72.9,72.34,72.73,5703861
18/06/2015,72.74,73.48,72.74,72.98,8376621
19/06/2015,72.8,73.22,72.7,72.74,14550688
22/06/2015,72.98,73.1899,72.695,72.79,6489463
23/06/2015,72.89,72.94,72.34,72.57,7876315
24/06/2015,72.56,72.65,72.14,72.38,7338351
25/06/2015,72.45,72.63,71.83,71.86,5293151
26/06/2015,71.96,72.46,71.87,72.12,6897822
29/06/2015,71.8,72,71.41,71.42,8187836
30/06/2015,71.81,71.81,70.78,70.93,11102559
01/07/2015,71.6,71.95,70.36,71.88,10773904
02/07/2015,72.02,72.56,71.66,71.86,6586071
06/07/2015,71.38,72.69,71.38,72.53,10536477
07/07/2015,72.66,73.86,72,73.79,12421297
08/07/2015,73.3,73.59,72.9,73.06,7790963
09/07/2015,73.67,73.73,72.71,72.78,8695824
10/07/2015,73.08,73.5501,73.08,73.12,5579323
13/07/2015,73.51,74.105,73.51,73.88,6084498
14/07/2015,73.98,74.09,73.4838,73.79,5518153
15/07/2015,73.59,73.9,73.19,73.65,4566724
16/07/2015,73.97,74.14,73.76,73.83,5231727
17/07/2015,73.74,74.07,73.31,73.39,5680568
20/07/2015,73.35,73.44,73.0599,73.1,5085621
21/07/2015,73.1,73.29,72.53,72.74,6441071
22/07/2015,72.78,73.82,72.78,73.16,6961551
23/07/2015,73.07,73.22,72.42,72.51,4252929
24/07/2015,72.53,72.56,71.5,71.58,5951117
27/07/2015,71.38,71.65,71.01,71.38,6197584
28/07/2015,71.53,72.39,71.23,72.1,8592296
29/07/2015,72.25,72.63,72.09,72.23,4939670
30/07/2015,72.03,72.53,71.7803,72.16,4604530
31/07/2015,72.44,72.49,71.663,71.98,7928371
03/08/2015,71.84,72.38,71.84,72.18,5131845
04/08/2015,72.42,72.8,71.93,72.25,5873371
05/08/2015,72.39,73.695,72.25,73.51,8715807
06/08/2015,73.35,73.38,72.66,72.79,6367735
07/08/2015,72.71,72.825,71.17,71.25,7797473
10/08/2015,71.5,71.75,71.34,71.48,6020087
11/08/2015,71.25,72.37,71.15,71.93,6829195
12/08/2015,71.53,72.66,71.27,72.58,8903056
13/08/2015,72.4,72.77,71.97,72.11,7652355
14/08/2015,72.3,72.6,72.04,72.38,5912505
17/08/2015,71.83,72.23,71.76,71.91,7604423
18/08/2015,70,70.5,69.24,69.48,21314976
19/08/2015,68.87,69.39,67.77,68.57,16332664
20/08/2015,68.08,69.3,67.94,68.43,9860124
21/08/2015,67.91,68.31,66.54,66.54,15746497
24/08/2015,63.74,66.16,61.5,63.95,22239613
25/08/2015,65.45,65.71,63,63.1,14801032
26/08/2015,64.23,64.85,63.02,64.83,13928303
27/08/2015,65.32,66.1799,64.95,66.08,13912815
28/08/2015,66.09,66.12,64.45,64.94,14303018
31/08/2015,64.82,65,64.29,64.73,8175248
01/09/2015,63.8,64.315,63.27,63.82,13393949
02/09/2015,64.55,64.94,64.06,64.44,9514557
03/09/2015,64.72,65.01,64.39,64.86,8523840
04/09/2015,64.07,64.3,63.51,63.89,9232402
08/09/2015,65.23,66.5,65.18,66.38,17706779
09/09/2015,66.86,67.01,65.01,65.12,9464206
10/09/2015,64.07,64.65,63.83,64.12,14524756
11/09/2015,64.18,64.68,63.99,64.65,8062420
14/09/2015,64.65,64.67,63.82,64.28,6956674
15/09/2015,64.48,64.7,64.05,64.32,6860845
16/09/2015,64.6,64.765,64.05,64.69,5625384
17/09/2015,64.7,65.29,64.16,64.47,7133132
18/09/2015,63.75,64.23,63.26,63.34,12885204
21/09/2015,63.75,64,63.37,63.72,7119571
22/09/2015,63.23,63.82,62.915,63.59,8800800
23/09/2015,63.72,63.9299,63.115,63.72,5876630
24/09/2015,63.36,63.975,63.3,63.83,6956226
25/09/2015,64.07,64.46,63.62,63.78,7163040
28/09/2015,63.6,63.95,63.48,63.66,9394361
29/09/2015,63.75,64.04,63.234,63.78,7640099
30/09/2015,64.43,64.94,63.93,64.84,7979203
01/10/2015,64.76,64.94,63.875,64.27,7837174
02/10/2015,63.76,64.98,63.41,64.98,7083997
05/10/2015,65.21,65.92,65.14,65.87,6300307
06/10/2015,65.54,65.95,65.18,65.68,7410921
07/10/2015,65.84,66.36,65.77,66.36,7189740
08/10/2015,66.23,66.986,66.15,66.88,5974536
09/10/2015,66.94,67.02,66.505,66.69,6753997
12/10/2015,66.67,67,66.58,66.93,5643870
13/10/2015,66.62,66.94,66.26,66.73,8858374
14/10/2015,66.61,67.95,60.02,60.03,80898117
15/10/2015,59.7,60.47,58.61,59.33,46253486
16/10/2015,59.47,59.49,58.37,58.89,26195129
19/10/2015,58.79,59.3,58.5,58.85,17805797
20/10/2015,58.86,59,58.57,58.75,10423659
21/10/2015,58.8,59.035,58.57,58.64,13138084
22/10/2015,58.94,59.96,58.64,58.9,14588529
23/10/2015,59.19,59.28,58.22,58.3,13040574
26/10/2015,58.4,58.45,57.97,58.02,10839811
27/10/2015,58.01,58.04,57.38,57.48,10511422
28/10/2015,57.66,57.72,57.16,57.64,11834651
29/10/2015,57.72,58.12,57.48,57.96,12855516
30/10/2015,57.73,58.12,57.24,57.24,15805451
02/11/2015,57.29,57.61,56.77,57.61,10719225
03/11/2015,57.57,58.33,57.53,58.11,10253917
04/11/2015,58.58,58.76,58.19,58.37,10056498
05/11/2015,58.51,58.98,58.42,58.61,8860481
06/11/2015,58.92,59.2,58.31,58.78,9977338
09/11/2015,58.5,58.78,58.02,58.49,8440412
10/11/2015,58.31,58.71,58.31,58.68,7614883
11/11/2015,58.5,58.73,57.47,57.58,8689874
12/11/2015,57.64,57.77,56.92,56.95,9551481
13/11/2015,56.74,57.06,56.3,56.42,12514909
16/11/2015,56.39,58.03,56.36,57.87,13321644
17/11/2015,59.34,60.9,59.2,59.92,24679343
18/11/2015,60.04,61.07,59.55,60.93,14877655
19/11/2015,61.12,61.36,60.43,60.7,11566088
20/11/2015,60.98,61.47,60.02,60.07,12371097
23/11/2015,60.29,60.735,59.88,60.26,10577039
24/11/2015,59.95,60.415,59.86,59.92,12453866
25/11/2015,60,60.71,59.875,60.24,7821028
27/11/2015,60.44,60.69,59.87,59.89,5340915
30/11/2015,59.87,60.06,58.73,58.84,14942599
01/12/2015,59.13,59.29,58.65,58.99,12204131
02/12/2015,58.61,59.29,58.315,58.35,13586877
03/12/2015,58.69,59.66,58.595,59.04,15844091
04/12/2015,59.05,59.85,59.03,59.66,10435274
07/12/2015,59.57,60.73,59.57,60.5,11595928
08/12/2015,60.07,60.49,59.5,59.61,10377620
09/12/2015,59.26,60.11,58.9,59.13,8981982
10/12/2015,59.13,60.09,59.09,59.56,11359446
11/12/2015,59.05,59.53,58.81,59.36,9744152
14/12/2015,59.3,60.44,59.07,60.39,14524932
15/12/2015,60.64,60.84,59.57,59.64,14615439
16/12/2015,60.11,60.65,59.7,60.3,9960479
17/12/2015,60.33,60.33,58.97,58.98,12976095
18/12/2015,58.93,59.4,58.75,58.85,16256725
21/12/2015,58.82,59.58,58.67,59.55,9645451
22/12/2015,59.79,60.7,59.61,60.54,9266299
23/12/2015,61,61.12,60.44,61.09,7519834
24/12/2015,60.78,61.1,60.68,60.83,2483121
28/12/2015,60.58,60.97,60.5,60.75,5421662
29/12/2015,61,61.75,60.98,61.61,7883635
30/12/2015,61.66,61.87,61.49,61.68,5716745
31/12/2015,61.33,61.72,61.17,61.3,6575142
04/01/2016,60.5,61.49,60.36,61.46,11989191
05/01/2016,62.03,63.05,61.85,62.92,13325958
06/01/2016,62.48,63.95,62.47,63.55,16564620
07/01/2016,62.97,65.23,62.92,65.03,26430005
08/01/2016,65.08,65.41,63.41,63.54,17767864
11/01/2016,63.76,64.465,63.625,64.22,12653762
12/01/2016,64.38,64.73,63.431,63.62,12195893
13/01/2016,63.73,63.73,61.83,61.92,13725740
14/01/2016,62,63.62,61.82,63.06,12934866
15/01/2016,61.55,62.47,61.26,61.93,15174382
19/01/2016,62.25,62.8,62.01,62.56,13051305
20/01/2016,61.8,62.33,60.2,60.84,17369072
21/01/2016,60.98,62.79,60.91,61.88,12089164
22/01/2016,62.44,63.26,62.13,62.69,9197462
25/01/2016,62.78,63.82,62.55,63.45,12823445
26/01/2016,63.36,64.47,63.26,64,9441226
27/01/2016,64.1,65.18,63.89,63.95,10214293
28/01/2016,64.03,64.51,63.43,64.22,11278338
29/01/2016,64.75,66.53,64.74,66.36,16439093
01/02/2016,65.91,67.93,65.89,67.5,14728358
02/02/2016,67.3,67.84,66.28,66.86,13585939
03/02/2016,67.31,67.5,65.07,66.27,12315590
04/02/2016,65.76,66.55,65.01,66.42,12833366
05/02/2016,66.86,67.53,65.88,67,14196535
08/02/2016,66.5,67.15,65.163,66.9,20743629
09/02/2016,65.49,66.41,64.68,65.81,14642361
10/02/2016,66.19,66.59,65.645,65.79,9709266
11/02/2016,65.02,65.76,64.78,65.32,11186680
12/02/2016,65.52,66.25,64.87,66.18,9695461
16/02/2016,66.61,66.8,65.5,65.9,11360488
17/02/2016,66.1,66.61,65.81,66.11,12426682
18/02/2016,63.74,64.78,62.35,64.12,27894634
19/02/2016,63.89,64.765,63.44,64.66,15562317
22/02/2016,64.96,66.135,64.96,65.63,10587265
23/02/2016,65.84,66.6,65.28,66.48,11432011
24/02/2016,66.19,67.33,65.72,67.12,10291228
25/02/2016,67.45,68.13,67.33,68.04,9581295
26/02/2016,68.08,68.2,66.3,66.51,10984287
29/02/2016,66.63,66.95,66.22,66.34,9345187
01/03/2016,66.65,66.89,66,66.46,10429465
02/03/2016,66.21,66.67,66,66.21,9165553
03/03/2016,65.95,66.2,64.88,66.14,11846761
04/03/2016,66.14,67.28,66.09,66.78,10010539
07/03/2016,66.62,68.48,66.27,67.89,12825429
08/03/2016,67.73,68.47,67.485,68.04,10067851
09/03/2016,67.79,67.99,67.12,67.53,7824756
10/03/2016,67.55,68.035,66.4,67.41,10225809
11/03/2016,67.77,67.94,66.8,67.17,8290910
14/03/2016,67.15,67.67,66.96,67.36,6713041
15/03/2016,67,68.349,67,68.09,7566964
16/03/2016,67.94,68.34,67.25,67.99,8218029
17/03/2016,67.82,68.92,67.26,67.45,11836578
18/03/2016,67.48,68.03,66.75,66.95,23153141
21/03/2016,67.03,68.38,66.97,67.97,9415829
22/03/2016,68,68.68,67.79,67.87,7514506
23/03/2016,68.01,68.1,67.44,67.46,6110647
24/03/2016,67.43,68.04,67.38,68,6304737
28/03/2016,67.93,68.575,67.93,68.12,5603464
29/03/2016,68.15,68.2091,67.43,68.03,6491000
30/03/2016,68.33,69,68.29,68.8,7208543
31/03/2016,68.75,69.19,68.47,68.49,6283490
01/04/2016,68.02,69.2,68.02,69.06,6602374
04/04/2016,69,69.37,68.92,69.1,6823402
05/04/2016,69.03,69.25,68.27,68.64,5779038
06/04/2016,68.7,69.06,68.52,69.04,5362697
07/04/2016,68.83,68.93,67.945,68.22,6110491
08/04/2016,68.31,68.39,67.86,68.06,6515993
11/04/2016,68.01,68.37,67.38,67.4,7865437
12/04/2016,67.57,68.87,67.45,68.8,7734579
13/04/2016,69.01,69.42,68.87,69.15,6262715
14/04/2016,69.15,69.24,68.15,68.8,6977130
15/04/2016,68.94,69.41,68.94,69.06,7584493
18/04/2016,69.05,69.9,68.85,69.86,6622852
19/04/2016,69.79,70.08,69.5,69.77,8199408
20/04/2016,69.76,69.99,69.131,69.21,5412547
21/04/2016,69.47,69.68,68.24,68.47,6617616
22/04/2016,68.82,68.94,68.28,68.72,6215117
25/04/2016,68.55,69.5,68.06,69.47,5896232
26/04/2016,69.7,69.8899,69.1,69.3,6648430
27/04/2016,69.49,69.78,68.99,69.42,5147280
28/04/2016,69.07,69.62,68.75,68.91,4776912
29/04/2016,68.73,68.82,66.36,66.87,12098959
02/05/2016,66.62,67.7,66.53,67.59,7609700
03/05/2016,66.86,67.495,66.75,67,5922559
04/05/2016,66.85,67.49,66.44,67.19,6029518
05/05/2016,66.97,67.25,66.58,67.21,8090984
06/05/2016,66.91,68.26,66.8,68.25,9825385
09/05/2016,68.25,69.1,68.16,68.95,8656229
10/05/2016,68.92,69.13,68.45,68.8,6402932
11/05/2016,67.47,67.5,65.61,66.41,14597543
12/05/2016,66.55,67.05,66.38,66.85,9533453
13/05/2016,66.48,66.55,64.65,64.94,13744712
16/05/2016,64.86,66.35,64.68,66.02,10181795
17/05/2016,66.06,66.27,64.88,65.1,9252650
18/05/2016,63.02,63.777,62.72,63.15,22255902
19/05/2016,68.1,69.33,67.5,69.2,35076690
20/05/2016,69.33,70.14,68.85,69.86,16746603
23/05/2016,69.6,70.06,69.44,69.5,10099788
24/05/2016,69.65,70.42,69.55,70.24,8827986
25/05/2016,70.25,70.995,70.24,70.48,7269763
26/05/2016,70.69,71.375,70.6,70.85,8693866
27/05/2016,70.86,70.89,70.49,70.75,5773666
31/05/2016,70.58,71,70.48,70.78,8390184
01/06/2016,70.5,70.905,70.41,70.5,7221459
02/06/2016,70.5,71,70.145,70.95,6508681
03/06/2016,70.57,71.05,70.52,70.87,6374529
06/06/2016,71.52,71.55,71,71.05,9017963
07/06/2016,71.1,71.31,70.85,71.03,7363374
08/06/2016,70.85,71.45,70.8,71.28,6138989
09/06/2016,71.36,71.59,70.85,71.09,6069859
10/06/2016,71,71.41,70.68,71.14,7511406
13/06/2016,71,71.18,70.485,70.53,7907562
14/06/2016,70.66,71.17,70.2,70.95,9066382
15/06/2016,71.2,71.615,71,71.12,8016982
16/06/2016,71,71.46,70.8,71.3,6705181
17/06/2016,71.05,71.31,70.4,70.95,18059297
20/06/2016,71.31,71.78,71.05,71.1,7142522
21/06/2016,70.95,71.72,70.95,71.46,6674766
22/06/2016,71.6,72.25,71.565,71.75,8457512
23/06/2016,72.2,72.24,71.785,72.1,6970182
24/06/2016,70.55,72.72,70.51,71.96,15120363
27/06/2016,71.64,71.77,70.875,71.5,11346061
28/06/2016,71.76,71.87,70.67,71.51,8561177
29/06/2016,71.63,72.49,71.56,72.46,7014708
30/06/2016,72.57,73.195,72.32,73.02,8713585
01/07/2016,73.13,73.17,72.415,72.81,7638798
05/07/2016,72.75,73.62,72.68,73.14,10748626
06/07/2016,73.26,73.98,73.17,73.82,11062733
07/07/2016,73.73,73.9321,73.15,73.53,7486861
08/07/2016,73.82,73.85,73.24,73.84,9127565
11/07/2016,73.67,74.35,73.5,74.06,9040070
12/07/2016,73.56,73.73,73,73.27,12361175
13/07/2016,73.25,73.63,72.94,73.62,6398960
14/07/2016,73.79,74.11,73.61,73.7,6646403
15/07/2016,73.98,74.01,73.44,73.67,5994796
18/07/2016,73.64,74.18,73.53,73.84,5457313
19/07/2016,73.64,73.96,73.585,73.66,4798083
20/07/2016,73.88,74.11,73.63,73.79,5281986
21/07/2016,73.43,73.656,73.14,73.52,4432231
22/07/2016,73.76,73.91,73.42,73.55,4316633
25/07/2016,73.55,73.835,73.41,73.75,4733956
26/07/2016,73.71,74.07,73.41,73.73,5248283
27/07/2016,73.66,73.82,73.135,73.32,5777916
28/07/2016,73.14,73.32,72.47,73.24,4603167
29/07/2016,73.17,73.25,72.76,72.97,6302187
01/08/2016,72.81,73.99,72.81,73.78,5868395
02/08/2016,73.7,73.72,72.63,73.13,6513056
03/08/2016,73,73.4,72.51,72.94,6568133
04/08/2016,72.8,73.49,72.59,73.3,4944907
05/08/2016,73.46,73.95,73.46,73.76,5415442
08/08/2016,74,74.07,73.04,73.34,6577187
09/08/2016,73.36,73.88,73.08,73.55,6427875
10/08/2016,73.57,74.51,73.39,73.95,8052272
11/08/2016,74.5,74.8,73.53,73.8,6290331
12/08/2016,73.8,74.12,73.56,73.89,9994186
15/08/2016,73.81,74.01,73.11,73.32,9636116
16/08/2016,72.59,73.31,72.21,72.89,9763349
17/08/2016,71.99,72.95,71.99,72.93,14343332
18/08/2016,74.94,75.19,73.87,74.3,26858329
19/08/2016,74.1,74.29,72.67,72.81,15346426
22/08/2016,73.06,73.14,72.45,72.7,10312074
23/08/2016,72.89,73.07,71.96,71.97,9391390
24/08/2016,71.97,72.75,71.76,72.23,10050690
25/08/2016,72.37,72.58,71.05,71.22,10514203
26/08/2016,71.41,71.69,70.89,71.14,10038464
29/08/2016,71.14,71.66,71.1,71.4,7468105
30/08/2016,71.76,71.76,71.15,71.31,5774180
31/08/2016,71.46,71.64,71.15,71.44,6311636
01/09/2016,71.57,72.86,71.41,72.84,11761356
02/09/2016,72.99,73.19,72.415,72.5,8082949
06/09/2016,72.76,73.08,72.2,73,9570905
07/09/2016,73,73.05,72.01,72.06,9618272
08/09/2016,71.89,72.32,71.71,71.83,9661224
09/09/2016,71.32,71.5099,70.3,70.3,12172571
12/09/2016,70.79,72.24,70.72,71.94,10864043
13/09/2016,71.84,71.91,71.15,71.46,7507915
14/09/2016,71.62,72.06,71.4,71.52,6980495
15/09/2016,71.48,72.56,71.26,72.4,7331974
16/09/2016,72.32,72.96,72.22,72.87,13935682
19/09/2016,72.64,72.87,72.09,72.09,6920677
20/09/2016,72.15,72.55,71.9,71.97,5910577
21/09/2016,72.18,72.54,71.5126,72.19,6675884
22/09/2016,72.43,72.54,71.99,72.27,5871871
23/09/2016,72.6,72.77,72.34,72.35,7696449
26/09/2016,72.31,72.33,71.52,71.62,5948719
27/09/2016,71.93,72.49,71.58,72.33,6344407
28/09/2016,72.22,72.32,71.38,71.79,6184932
29/09/2016,71.57,71.71,70.62,70.73,7996767
30/09/2016,71.5,72.455,71.4,72.12,9982598
03/10/2016,71.83,72.145,71.6,72.01,5857743
04/10/2016,72,72.57,71.55,71.75,6569284
05/10/2016,71.87,72.265,71.6,71.67,6464442
06/10/2016,70.2,70.43,68.89,69.36,20110251
07/10/2016,69.26,69.47,68.17,68.7,12653847
10/10/2016,68.75,68.96,67.75,67.98,8988413
11/10/2016,67.95,67.96,67.3,67.39,8591494
12/10/2016,67.74,67.91,67.3699,67.46,8940655
13/10/2016,67.19,68.54,67.07,68.23,9193819
14/10/2016,68.42,68.81,68.21,68.45,6416018
17/10/2016,68.65,68.65,67.8,68.22,7493385
18/10/2016,68.57,68.98,68.23,68.87,7857699
19/10/2016,69.22,69.34,68.695,68.89,7123273
20/10/2016,68.98,69.08,68.57,68.73,6294027
21/10/2016,68.34,68.63,67.99,68.34,7844583
24/10/2016,68.62,69.37,68.39,69.19,7163632
25/10/2016,69.01,69.87,69,69.36,7629748
26/10/2016,69.3,69.81,69.14,69.59,5050540
27/10/2016,69.6,70,69.39,69.83,7131613
28/10/2016,69.8,70.21,69.73,69.99,6952858
31/10/2016,70.06,70.17,69.85,70.02,6389047
01/11/2016,69.98,70.06,69.14,69.3,8838603
02/11/2016,69.2,69.97,69.2,69.45,7645275
03/11/2016,69.63,70.08,69.35,69.63,6803940
04/11/2016,69.71,69.94,69.13,69.16,7262105
07/11/2016,69.62,69.84,69.16,69.78,9755441
08/11/2016,69.71,70.04,69.47,69.79,7621295
09/11/2016,69.3,71.5,69.29,71.1,16779465
10/11/2016,71.25,72.09,71,71.39,14321300
11/11/2016,71.11,71.28,70.6,71.23,8223872
14/11/2016,71.16,71.31,70.19,70.49,12917474
15/11/2016,70.79,71.42,70.35,71.42,9725063
16/11/2016,71.75,72.06,71.33,71.39,11192448
17/11/2016,69.08,69.52,68.12,69.19,23440319
18/11/2016,68.93,69.4,68.44,68.54,11135265
21/11/2016,68.61,69.4,68.42,69.37,8355966
22/11/2016,69.73,70.42,69.73,70.12,10984049
23/11/2016,70.22,70.885,70.18,70.83,7442950
25/11/2016,71.11,71.65,70.98,71.23,4234383
28/11/2016,70.93,71.52,70.8,71.19,7099193
29/11/2016,71.38,71.79,71.2,71.37,7310092
30/11/2016,70.92,71.16,70.165,70.43,9326127
01/12/2016,70.25,70.73,70.05,70.67,6849803
02/12/2016,70.58,70.95,70.45,70.88,6674206
05/12/2016,70.9,70.99,69.81,69.94,10527877
06/12/2016,70.01,70.39,69.5,70.36,7778009
07/12/2016,69.93,70.65,69.9,70.6,6966249
08/12/2016,70.48,70.9,70.32,70.34,6844217
09/12/2016,70.27,70.43,69.74,70.08,10756653
12/12/2016,70.07,71.78,70.02,71.67,9083716
13/12/2016,71.67,72.23,71.61,71.8,8887510
14/12/2016,71.9,72.48,71.18,71.34,8669378
15/12/2016,71.22,71.8,71.03,71.08,7136295
16/12/2016,71.07,71.64,70.595,70.98,17844831
19/12/2016,70.84,71.749,70.84,71.58,5889328
20/12/2016,71.73,71.9332,71.51,71.82,6108070
21/12/2016,71.66,72,71.24,71.24,5100967
22/12/2016,71.24,71.24,69.21,69.59,12106782
23/12/2016,69.43,69.749,69.36,69.54,4803947
27/12/2016,69.3,69.815,69.25,69.7,4435668
28/12/2016,69.94,70,69.26,69.31,4875651
29/12/2016,69.21,69.52,69.12,69.26,4298446
30/12/2016,69.12,69.43,68.83,69.12,6889488
03/01/2017,69.24,69.24,68.05,68.66,10473162
04/01/2017,68.66,69.63,68.6,69.06,7917952
05/01/2017,68.43,69.33,68.12,69.21,7099170
06/01/2017,68.41,68.5,68.01,68.26,9491115
09/01/2017,68.33,68.8,68.32,68.71,8685232
10/01/2017,68.64,69.27,68.22,68.23,10256492
11/01/2017,68.2,68.62,68.19,68.53,6697593
12/01/2017,68.36,68.56,67.92,67.97,6544856
13/01/2017,67.98,68.02,67.08,67.13,10012519
17/01/2017,68.09,69.29,68.06,68.42,13167509
18/01/2017,67.88,68.11,67.54,68.11,7321456
19/01/2017,68.13,68.19,67.48,67.62,6821078
20/01/2017,67.74,67.83,67.02,67.18,12054682
23/01/2017,67.01,67.1799,66.56,66.65,7951427
24/01/2017,66.89,67.41,66.66,67.4,10710616
25/01/2017,67.52,67.73,66.79,66.89,8722855
26/01/2017,67.13,67.2239,66.62,66.73,6504073
27/01/2017,66.86,66.97,65.28,65.66,13433484
30/01/2017,65.63,66.48,65.63,66.42,8641511
31/01/2017,66.21,66.89,65.88,66.74,9320880
01/02/2017,66.46,66.7139,66.04,66.23,9049972
02/02/2017,66.34,67.14,66.34,66.7,8998739
03/02/2017,66.82,66.93,66.445,66.5,7625330
06/02/2017,66.37,66.865,66.37,66.4,9097238
07/02/2017,66.56,67,66.51,66.89,5805722
08/02/2017,66.89,67.82,66.89,67.81,7660755
09/02/2017,67.8,69.14,67.75,69.08,11080479
10/02/2017,68.25,68.6,67.76,68.02,12445633
13/02/2017,68.32,68.65,67.56,67.77,8374307
14/02/2017,67.88,68.68,67.71,68.66,8462328
15/02/2017,67.76,68.71,67.76,68.69,8563295
16/02/2017,68.67,69.24,68.61,68.87,8413787
17/02/2017,68.83,69.785,68.695,69.37,12837447
21/02/2017,71.21,72.28,70.7,71.45,22412893
22/02/2017,72.25,72.37,71.48,71.71,15242674
23/02/2017,72,72.5,71.16,71.31,12799700
24/02/2017,71.34,72.8,71.3,72.39,13889852
27/02/2017,72.28,72.42,71.525,71.74,9254685
28/02/2017,70.87,71,70,70.93,15952573
01/03/2017,70.97,71.08,70.15,70.45,13522717
02/03/2017,70.42,70.9,70.17,70.76,8916264
03/03/2017,70.81,71.02,69.88,70.03,9303591
06/03/2017,70,70.435,69.78,69.88,9182575
07/03/2017,69.9,70.21,69.86,69.87,7282861
08/03/2017,69.69,70.03,69.54,69.8,7979841
09/03/2017,69.75,70.04,69.56,69.86,7564480
10/03/2017,70,70.365,69.8,70.1,7098829
13/03/2017,69.99,70.45,69.71,69.95,6802511
14/03/2017,70.82,71.205,70.72,70.72,9958370
15/03/2017,70.5,70.7,70.02,70.58,8813794
16/03/2017,70.11,70.7,70.07,70.44,7060977
