date,open,high,low,close,volume
22/07/2013,81.23,81.45,80.9,81.22,4813662
23/07/2013,81.22,81.401,80.78,80.95,4311045
24/07/2013,80.95,81,80.13,80.27,5607942
25/07/2013,80.01,80.57,79.84,80.41,6239836
26/07/2013,80.02,80.42,79.39,80.39,6543856
29/07/2013,80.1,80.45,80.05,80.09,4389416
30/07/2013,80.49,80.9,80.155,80.44,6434115
31/07/2013,80.44,81.41,80.16,80.3,11862951
01/08/2013,81.62,82.23,81.21,81.64,10724590
02/08/2013,81.42,81.5,80.5615,81.29,6596564
05/08/2013,81.05,81.65,80.96,81.4,4662795
06/08/2013,81.3,81.97,81.3,81.74,6212547
07/08/2013,81.41,82.21,81.38,81.96,5828509
08/08/2013,82.11,82.4,81.51,82.17,6208233
09/08/2013,81.92,82.06,81.19,81.64,6127210
12/08/2013,81.23,81.73,81.04,81.62,4922205
13/08/2013,81.78,81.99,81.33,81.66,4936360
14/08/2013,81.67,81.78,81.19,81.25,5170522
15/08/2013,80.96,81.08,80.165,80.48,7415297
16/08/2013,80.27,80.485,79.06,79.9,9451584
19/08/2013,79.64,80.09,79.42,79.59,5948362
20/08/2013,79.72,80.1,79.28,79.53,5172491
21/08/2013,79.5,80.12,79.0453,79.38,7390855
22/08/2013,79.3,80.05,78.87,79.77,6274357
23/08/2013,79.87,80.07,79.59,80.01,5228946
26/08/2013,79.92,79.98,78.53,78.54,6384214
27/08/2013,77.87,78.36,77.33,77.97,7052354
28/08/2013,77.86,77.86,76.85,76.85,9008484
29/08/2013,76.76,77.84,76.42,77.31,5961184
30/08/2013,77.53,78.07,73.61,77.89,9039485
03/09/2013,78.27,78.42,77.44,77.75,6743818
04/09/2013,77.52,77.75,77.12,77.49,6031264
05/09/2013,77.58,77.63,76.831,77.14,7173200
06/09/2013,77.12,77.61,76.4,77.15,6977354
09/09/2013,77.37,78.2,77.37,78.16,6089257
10/09/2013,78.5,78.64,77.7825,77.95,6650203
11/09/2013,77.26,78.27,77.25,78.27,7049758
12/09/2013,78.4,78.8,78.17,78.26,6944863
13/09/2013,78.44,79.18,78.41,79.05,4894112
16/09/2013,79.72,80.21,79.71,80.16,7557605
